method,dataset,SFD,kl_div_pool_profile,fair_representation,pNDKL,NDKL,avg_sat_10,avg_sat_20,avg_sat_30,avg_sat_40,avg_sat_50,result,pool_grp_cnts,profile_grp_cnts,consensusranking_grp_cnts
STV,GSCI,0.983055322,0.331027963,0,1.335521078,1.08276983,0.547619048,0.69047619,0.69047619,0.738095238,0.80952381,"['Sweden', 'Finland', 'Norway', 'Iceland', 'Denmark', 'Austria', 'Belgium', 'Canada', 'China', 'Costa Rica', 'Croatia', 'Czech Republic', 'Estonia', 'France', 'Germany', 'Hungary', 'Ireland', 'Italy', 'Japan', 'Latvia', 'Liechtenstein', 'Lithuania', 'Luxembourg', 'Netherlands', 'New Zealand', 'Poland', 'Portugal', 'Romania', 'Slovakia', 'Slovenia', 'South Korea', 'Spain', 'Switzerland', 'USA', 'United Kingdom', 'Uruguay']","{'Africa': 55, 'Asia': 46, 'Europe': 41, 'North America': 21, 'Oceania': 10, 'South America': 12}","{'Africa': 4, 'Asia': 25, 'Europe': 41, 'North America': 7, 'Oceania': 5, 'South America': 12}","{'Asia': 3, 'Europe': 28, 'North America': 3, 'Oceania': 1, 'South America': 1}"
MC4,GSCI,0.887191953,0.331027963,0,1.458809129,1.250702919,0.547619048,0.904761905,0.976190476,0.976190476,0.976190476,"['Sweden', 'Norway', 'Iceland', 'Finland', 'Denmark', 'Ireland', 'Switzerland', 'Austria', 'Latvia', 'Estonia', 'Slovenia', 'Luxembourg', 'New Zealand', 'Germany', 'Croatia', 'South Korea', 'Liechtenstein', 'Slovakia', 'France', 'Japan', 'Czech Republic', 'United Kingdom', 'Lithuania', 'Canada', 'Poland', 'Belgium', 'Romania', 'Netherlands', 'USA', 'Peru', 'Italy', 'China', 'Portugal', 'Belarus', 'Paraguay', 'Australia']","{'Africa': 55, 'Asia': 46, 'Europe': 41, 'North America': 21, 'Oceania': 10, 'South America': 12}","{'Africa': 4, 'Asia': 25, 'Europe': 41, 'North America': 7, 'Oceania': 5, 'South America': 12}","{'Asia': 3, 'Europe': 27, 'North America': 2, 'Oceania': 2, 'South America': 2}"
BORDA,GSCI,0.983055322,0.331027963,0,1.518486125,1.307103593,0.571428571,0.904761905,0.976190476,0.976190476,1,"['Sweden', 'Finland', 'Iceland', 'Denmark', 'Switzerland', 'Norway', 'Ireland', 'Estonia', 'Austria', 'Latvia', 'Croatia', 'Slovenia', 'Luxembourg', 'New Zealand', 'Germany', 'France', 'United Kingdom', 'Japan', 'Slovakia', 'South Korea', 'Czech Republic', 'Portugal', 'Lithuania', 'Netherlands', 'Belgium', 'Poland', 'Romania', 'Canada', 'Liechtenstein', 'Italy', 'USA', 'Spain', 'China', 'Hungary', 'Costa Rica', 'Uruguay']","{'Africa': 55, 'Asia': 46, 'Europe': 41, 'North America': 21, 'Oceania': 10, 'South America': 12}","{'Africa': 4, 'Asia': 25, 'Europe': 41, 'North America': 7, 'Oceania': 5, 'South America': 12}","{'Asia': 3, 'Europe': 28, 'North America': 3, 'Oceania': 1, 'South America': 1}"
EPIRA,GSCI,0.863219703,0.331027963,0.037037037,1.505569144,1.505569144,0.571428571,0.904761905,0.976190476,0.976190476,1,"['Sweden', 'Finland', 'Iceland', 'Denmark', 'Switzerland', 'Norway', 'Ireland', 'Estonia', 'Austria', 'Latvia', 'Croatia', 'Slovenia', 'Luxembourg', 'New Zealand', 'Germany', 'France', 'United Kingdom', 'Japan', 'Slovakia', 'South Korea', 'Czech Republic', 'Portugal', 'Lithuania', 'Netherlands', 'Belgium', 'Poland', 'Romania', 'Canada', 'Liechtenstein', 'Italy', 'USA', 'Spain', 'China', 'Mauritius', 'Costa Rica', 'Uruguay']","{'Africa': 55, 'Asia': 46, 'Europe': 41, 'North America': 21, 'Oceania': 10, 'South America': 12}","{'Africa': 4, 'Asia': 25, 'Europe': 41, 'North America': 7, 'Oceania': 5, 'South America': 12}","{'Africa': 1, 'Asia': 3, 'Europe': 27, 'North America': 3, 'Oceania': 1, 'South America': 1}"
PREFAIR(IMPUTE) + EPIRA,GSCI,0.380738518,0.331027963,0.055555556,0.473626199,0.473626199,0,0,0,0.142857143,0.428571429,"['Cape Verde', 'Japan', 'Algeria', 'Canada', 'Namibia', 'South Korea', 'China', 'New Zealand', 'Mauritius', 'Uruguay', 'Libya', 'Georgia', 'USA', 'Sweden', 'Israel', 'Sao Tome and Principe', 'Finland', 'Iceland', 'Denmark', 'Switzerland', 'Norway', 'Ireland', 'Estonia', 'Austria', 'Latvia', 'Croatia', 'Slovenia', 'Luxembourg', 'Germany', 'Singapore', 'France', 'Australia', 'United Kingdom', 'Slovakia', 'Costa Rica', 'Czech Republic']","{'Africa': 55, 'Asia': 46, 'Europe': 41, 'North America': 21, 'Oceania': 10, 'South America': 12}","{'Africa': 4, 'Asia': 25, 'Europe': 41, 'North America': 7, 'Oceania': 5, 'South America': 12}","{'Africa': 6, 'Asia': 6, 'Europe': 18, 'North America': 3, 'Oceania': 2, 'South America': 1}"
RAPF,GSCI,0.495928908,0.331027963,0.040050125,0.55787785,0.535677534,0.283333333,0.530952381,0.771428571,0.878571429,0.926190476,"['Uruguay', 'Sweden', 'Costa Rica', 'Denmark', 'Japan', 'Iceland', 'Finland', 'Chile', 'Switzerland', 'South Korea', 'Estonia', 'Georgia', 'Latvia', 'Luxembourg', 'Norway', 'Bolivia', 'China', 'Croatia', 'Mauritius', 'Liechtenstein', 'Ireland', 'Austria', 'New Zealand', 'Peru', 'Singapore', 'United Kingdom', 'Slovenia', 'Lithuania', 'France', 'Nepal', 'Bhutan', 'Czech Republic', 'Portugal', 'USA', 'Slovakia', 'Germany']","{'Africa': 55, 'Asia': 46, 'Europe': 41, 'North America': 21, 'Oceania': 10, 'South America': 12}","{'Africa': 4, 'Asia': 25, 'Europe': 41, 'North America': 7, 'Oceania': 5, 'South America': 12}","{'Africa': 1, 'Asia': 7, 'Europe': 21, 'North America': 2, 'Oceania': 1, 'South America': 4}"
PREFAIR(IMPUTE) + RAPF,GSCI,0.165001308,0.331027963,0.185454545,0.166585115,0.166585115,0.142857143,0.226190476,0.283333333,0.426190476,0.55952381,"['Costa Rica', 'Uruguay', 'Sweden', 'Mauritius', 'Japan', 'Denmark', 'Ghana', 'South Korea', 'USA', 'Cape Verde', 'Algeria', 'Iceland', 'Georgia', 'China', 'New Zealand', 'Namibia', 'Libya', 'Finland', 'Australia', 'Singapore', 'Canada', 'Switzerland', 'Sao Tome and Principe', 'Nepal', 'Bhutan', 'Morocco', 'Belize', 'Estonia', 'Botswana', 'Chile', 'Bolivia', 'Latvia', 'Timor-Leste', 'Senegal', 'Luxembourg', 'Israel']","{'Africa': 55, 'Asia': 46, 'Europe': 41, 'North America': 21, 'Oceania': 10, 'South America': 12}","{'Africa': 4, 'Asia': 25, 'Europe': 41, 'North America': 7, 'Oceania': 5, 'South America': 12}","{'Africa': 10, 'Asia': 9, 'Europe': 8, 'North America': 4, 'Oceania': 2, 'South America': 3}"
BALANCED-COMMITTEE-ELECTION,GSCI,0.210665614,0.331027963,0.25,1.264677691,1.264677691,0.571428571,0.904761905,0.976190476,0.976190476,1,"['Sweden', 'Finland', 'Iceland', 'Denmark', 'Switzerland', 'Norway', 'Ireland', 'Estonia', 'Austria', 'Latvia', 'Croatia', 'Slovenia', 'Luxembourg', 'New Zealand', 'Germany', 'France', 'United Kingdom', 'Japan', 'South Korea', 'Canada', 'USA', 'China', 'Costa Rica', 'Uruguay', 'Australia', 'Peru', 'Georgia', 'Paraguay', 'Brazil', 'Panama', 'Mauritius', 'Ethiopia', 'Solomon Islands', 'Fiji', 'Ghana', 'Republic of Congo']","{'Africa': 55, 'Asia': 46, 'Europe': 41, 'North America': 21, 'Oceania': 10, 'South America': 12}","{'Africa': 4, 'Asia': 25, 'Europe': 41, 'North America': 7, 'Oceania': 5, 'South America': 12}","{'Africa': 4, 'Asia': 4, 'Europe': 16, 'North America': 4, 'Oceania': 4, 'South America': 4}"
PREFAIR,GSCI,0,0.331027963,1,0,0,0.142857143,0.285714286,0.285714286,0.404761905,0.404761905,"['Sweden', 'Sao Tome and Principe', 'Vanuatu', 'USA', 'South Korea', 'Uruguay', 'Finland', 'Namibia', 'Tonga', 'Panama', 'Singapore', 'Peru', 'Norway', 'Mauritius', 'Solomon Islands', 'Mexico', 'Japan', 'Paraguay', 'Iceland', 'Libya', 'Samoa', 'Cuba', 'Israel', 'Colombia', 'Denmark', 'Cape Verde', 'New Zealand', 'Costa Rica', 'Georgia', 'Chile', 'Switzerland', 'Algeria', 'Australia', 'Canada', 'China', 'Brazil']","{'Africa': 55, 'Asia': 46, 'Europe': 41, 'North America': 21, 'Oceania': 10, 'South America': 12}","{'Africa': 4, 'Asia': 25, 'Europe': 41, 'North America': 7, 'Oceania': 5, 'South America': 12}","{'Africa': 6, 'Asia': 6, 'Europe': 6, 'North America': 6, 'Oceania': 6, 'South America': 6}"
