method,dataset,SFD,kl_div_pool_profile,fair_representation,pNDKL,NDKL,avg_sat_10,avg_sat_20,avg_sat_30,avg_sat_40,avg_sat_50,result,pool_grp_cnts,profile_grp_cnts,consensusranking_grp_cnts
STV,World Happiness,0.753277147,0.433213153,0,0.978458215,0.882342506,0.558823529,0.794117647,0.911764706,0.970588235,0.970588235,"['Finland', 'Denmark', 'Switzerland', 'Norway', 'Canada', 'Netherlands', 'Iceland', 'Israel', 'Austria', 'Sweden', 'Costa Rica', 'Ireland', 'Luxembourg', 'Belgium', 'Germany', 'Mexico', 'Panama', 'United Kingdom', 'United States', 'Venezuela']","{'Africa': 47, 'Asia': 41, 'Europe': 39, 'North America': 14, 'South America': 12}","{'Africa': 0, 'Asia': 11, 'Europe': 24, 'North America': 9, 'South America': 6}","{'Asia': 1, 'Europe': 13, 'North America': 5, 'South America': 1}"
MC4,World Happiness,0.437217432,0.433213153,0,0.857348281,0.643993526,0.411764706,0.5,0.529411765,0.529411765,0.529411765,"['Finland', 'Switzerland', 'Norway', 'Ireland', 'Austria', 'Costa Rica', 'United Arab Emirates', 'France', 'Venezuela', 'Argentina', 'Cyprus', 'Jamaica', 'Taiwan Province of China', 'Panama', 'Kuwait', 'Chile', 'Colombia', 'Malaysia', 'Lithuania', 'Guatemala']","{'Africa': 47, 'Asia': 41, 'Europe': 39, 'North America': 14, 'South America': 12}","{'Africa': 0, 'Asia': 11, 'Europe': 24, 'North America': 9, 'South America': 6}","{'Asia': 5, 'Europe': 7, 'North America': 4, 'South America': 4}"
BORDA,World Happiness,0.874466085,0.433213153,0,0.925028771,0.516538812,0.558823529,0.588235294,0.705882353,0.705882353,0.735294118,"['Denmark', 'Finland', 'Sweden', 'Israel', 'Netherlands', 'Canada', 'Austria', 'Ireland', 'Costa Rica', 'United States', 'Norway', 'Switzerland', 'Belgium', 'United Kingdom', 'Luxembourg', 'Germany', 'Iceland', 'Mexico', 'Panama', 'France']","{'Africa': 47, 'Asia': 41, 'Europe': 39, 'North America': 14, 'South America': 12}","{'Africa': 0, 'Asia': 11, 'Europe': 24, 'North America': 9, 'South America': 6}","{'Asia': 1, 'Europe': 14, 'North America': 5}"
EPIRA,World Happiness,0.753277147,0.433213153,0,0.459848195,0.336158864,0.029411765,0.588235294,0.647058824,0.735294118,0.735294118,"['Israel', 'Brazil', 'Denmark', 'Finland', 'Canada', 'Sweden', 'Netherlands', 'Costa Rica', 'Austria', 'United States', 'Ireland', 'Norway', 'Switzerland', 'Belgium', 'United Kingdom', 'Luxembourg', 'Germany', 'Mexico', 'Panama', 'Iceland']","{'Africa': 47, 'Asia': 41, 'Europe': 39, 'North America': 14, 'South America': 12}","{'Africa': 0, 'Asia': 11, 'Europe': 24, 'North America': 9, 'South America': 6}","{'Asia': 1, 'Europe': 13, 'North America': 5, 'South America': 1}"
PREFAIR(IMPUTE) + EPIRA,World Happiness,0.148073756,0.433213153,0.223404255,0.434694051,0.434694051,0.029411765,0.029411765,0.029411765,0.323529412,0.382352941,"['Djibouti', 'Israel', 'Cyprus', 'Sudan', 'Mauritania', 'Malaysia', 'Denmark', 'Sweden', 'Brazil', 'Canada', 'Panama', 'Costa Rica', 'Finland', 'Mexico', 'Netherlands', 'Austria', 'Ireland', 'Belgium', 'Slovenia', 'South Korea']","{'Africa': 47, 'Asia': 41, 'Europe': 39, 'North America': 14, 'South America': 12}","{'Africa': 0, 'Asia': 11, 'Europe': 24, 'North America': 9, 'South America': 6}","{'Africa': 3, 'Asia': 4, 'Europe': 8, 'North America': 4, 'South America': 1}"
RAPF,World Happiness,0.714674987,0.433213153,0,0.743673097,0.391298607,0.305882353,0.514705882,0.588235294,0.747058824,0.782352941,"['United States', 'Finland', 'Iceland', 'Denmark', 'Switzerland', 'Netherlands', 'Sweden', 'Germany', 'Norway', 'Austria', 'Canada', 'Ireland', 'Czechia', 'Belgium', 'United Kingdom', 'Romania', 'France', 'Slovakia', 'Croatia', 'Israel']","{'Africa': 47, 'Asia': 41, 'Europe': 39, 'North America': 14, 'South America': 12}","{'Africa': 0, 'Asia': 11, 'Europe': 24, 'North America': 9, 'South America': 6}","{'Asia': 1, 'Europe': 17, 'North America': 2}"
PREFAIR(IMPUTE) + RAPF,World Happiness,0.011134506,0.433213153,0.549825784,0.090891066,0.090891066,0.088235294,0.320588235,0.326470588,0.467647059,0.5,"['Canada', 'Switzerland', 'Israel', 'Djibouti', 'Venezuela', 'Sudan', 'Norway', 'Cyprus', 'Mauritania', 'Malaysia', 'Congo (Brazzaville)', 'Iceland', 'Sweden', 'Egypt', 'South Korea', 'India', 'Ghana', 'Brazil', 'Azerbaijan', 'Denmark']","{'Africa': 47, 'Asia': 41, 'Europe': 39, 'North America': 14, 'South America': 12}","{'Africa': 0, 'Asia': 11, 'Europe': 24, 'North America': 9, 'South America': 6}","{'Africa': 6, 'Asia': 6, 'Europe': 5, 'North America': 1, 'South America': 2}"
BALANCED-COMMITTEE-ELECTION,World Happiness,0.459031719,0.433213153,0,0.830904489,0.594126256,0.558823529,0.588235294,0.705882353,0.705882353,0.735294118,"['Denmark', 'Finland', 'Sweden', 'Israel', 'Netherlands', 'Canada', 'Austria', 'Ireland', 'Costa Rica', 'United States', 'Norway', 'Switzerland', 'Belgium', 'United Kingdom', 'Mexico', 'Brazil', 'Venezuela', 'Singapore', 'United Arab Emirates', 'Cyprus']","{'Africa': 47, 'Asia': 41, 'Europe': 39, 'North America': 14, 'South America': 12}","{'Africa': 0, 'Asia': 11, 'Europe': 24, 'North America': 9, 'South America': 6}","{'Asia': 4, 'Europe': 10, 'North America': 4, 'South America': 2}"
PREFAIR,World Happiness,0.00385777,0.433213153,0.731707317,0.024745163,0.024745163,0.323529412,0.352941176,0.647058824,0.676470588,0.676470588,"['Finland', 'Canada', 'Israel', 'Brazil', 'Djibouti', 'Denmark', 'Costa Rica', 'Pakistan', 'Suriname', 'Morocco', 'Switzerland', 'Singapore', 'Togo', 'Gambia', 'Norway', 'Netherlands', 'United Arab Emirates', 'Saudi Arabia', 'Mauritius', 'Algeria']","{'Africa': 47, 'Asia': 41, 'Europe': 39, 'North America': 14, 'South America': 12}","{'Africa': 0, 'Asia': 11, 'Europe': 24, 'North America': 9, 'South America': 6}","{'Africa': 6, 'Asia': 5, 'Europe': 5, 'North America': 2, 'South America': 2}"
